AÑO,CCAA,KG RECOGIDOS,HABITANTES,CONTENEDOR
2015,GALICIA,66780,5103,Amarillo
2015,GALICIA,10220,1011,Amarillo
2015,GALICIA,418830,27565,Amarillo
2015,GALICIA,4625,1395,Amarillo
2015,GALICIA,13189,2752,Amarillo
2015,GALICIA,98730,6455,Amarillo
2015,GALICIA,22520,1604,Amarillo
2015,GALICIA,68480,4634,Amarillo
2015,GALICIA,81847,8890,Amarillo
2015,GALICIA,88623,9626,Amarillo
2015,GALICIA,42900,3019,Amarillo
2015,GALICIA,64120,9719,Amarillo
2015,GALICIA,1445140,95800,Amarillo
2015,GALICIA,230300,17543,Amarillo
2015,GALICIA,131020,13504,Amarillo
2015,GALICIA,8330,4113,Amarillo
2015,GALICIA,38460,8966,Amarillo
2015,GALICIA,14660,2453,Amarillo
2015,GALICIA,10200,1211,Amarillo
2015,GALICIA,51560,7356,Amarillo
2015,GALICIA,5630,3101,Amarillo
2015,GALICIA,290900,18254,Amarillo
2015,GALICIA,101010,13707,Amarillo
2015,GALICIA,22351,3706,Amarillo
2015,GALICIA,31800,3853,Amarillo
2015,GALICIA,12196,1203,Amarillo
2015,GALICIA,25009,3301,Amarillo
2015,GALICIA,200120,16884,Amarillo
2015,GALICIA,22581,4120,Amarillo
2015,GALICIA,20975,2069,Amarillo
2015,GALICIA,66240,6796,Amarillo
2015,GALICIA,64300,6050,Amarillo
2015,GALICIA,40760,5073,Amarillo
2015,GALICIA,25990,1882,Amarillo
2015,GALICIA,2362660,294997,Amarillo
2015,GALICIA,27600,5676,Amarillo
2015,GALICIA,34640,5972,Amarillo
2015,GALICIA,656320,37712,Amarillo
2015,GALICIA,61180,14788,Amarillo
2015,GALICIA,162920,10459,Amarillo
2015,GALICIA,4851,922,Amarillo
2015,GALICIA,25140,1236,Amarillo
2015,GALICIA,33940,1316,Amarillo
2015,GALICIA,48649,7710,Amarillo
2015,GALICIA,176900,15932,Amarillo
2015,GALICIA,7661,2036,Amarillo
2015,GALICIA,59480,3456,Amarillo
2015,GALICIA,27390,4902,Amarillo
2015,LA RIOJA,1881080,151962,Amarillo
2015,LA RIOJA,2624599,164531,Amarillo
2015,MADRID,79420,4339,Amarillo
2015,MADRID,3340280,200768,Amarillo
2015,MADRID,1760610,112187,Amarillo
2015,MADRID,3823940,170336,Amarillo
2015,MADRID,17180,2528,Amarillo
2015,MADRID,166240,20101,Amarillo
2015,MADRID,286340,14005,Amarillo
2015,MADRID,867520,57792,Amarillo
2015,MADRID,1049660,55307,Amarillo
2015,MADRID,343640,25373,Amarillo
2015,MADRID,42300,1571,Amarillo
2015,MADRID,81210,5351,Amarillo
2015,MADRID,1176140,47852,Amarillo
2015,MADRID,223780,10188,Amarillo
2015,MADRID,54940,2760,Amarillo
2015,MADRID,119720,7048,Amarillo
2015,MADRID,55520,5775,Amarillo
2015,MADRID,48460,3460,Amarillo
2015,MADRID,12720,2073,Amarillo
2015,MADRID,137420,6839,Amarillo
2015,MADRID,17340,2140,Amarillo
2015,MADRID,102220,5447,Amarillo
2015,MADRID,257860,6921,Amarillo
2015,MADRID,84200,6780,Amarillo
2015,MADRID,1416650,62587,Amarillo
2015,MADRID,926660,47445,Amarillo
2015,MADRID,265820,8409,Amarillo
2015,MADRID,204140,8934,Amarillo
2015,MADRID,1297340,88847,Amarillo
2015,MADRID,126400,5738,Amarillo
2015,MADRID,123020,9841,Amarillo
2015,MADRID,169480,8929,Amarillo
2015,MADRID,95120,6982,Amarillo
2015,MADRID,376820,15244,Amarillo
2015,MADRID,71780,2020,Amarillo
2015,MADRID,3925340,195863,Amarillo
2015,MADRID,92640,6409,Amarillo
2015,MADRID,427580,32380,Amarillo
2015,MADRID,2736500,173057,Amarillo
2015,MADRID,201940,9928,Amarillo
2015,MADRID,273310,15547,Amarillo
2015,MADRID,189340,7833,Amarillo
2015,MADRID,168390,19404,Amarillo
2015,MADRID,2160122,92784,Amarillo
2015,MADRID,3302124,186696,Amarillo
2015,MADRID,96180,8159,Amarillo
2015,MADRID,87880,4374,Amarillo
2015,MADRID,65427400,3165235,Amarillo
2015,MADRID,996240,70359,Amarillo
2015,MADRID,198440,8182,Amarillo
2015,MADRID,208680,13133,Amarillo
2015,MADRID,218900,22763,Amarillo
2015,MADRID,115340,5889,Amarillo
2015,MADRID,101520,5032,Amarillo
2015,MADRID,214060,12321,Amarillo
2015,MADRID,87320,7452,Amarillo
2015,MADRID,2991920,205711,Amarillo
2015,MADRID,76720,2862,Amarillo
2015,MADRID,440743,26364,Amarillo
2015,MADRID,51280,2640,Amarillo
2015,MADRID,172160,5959,Amarillo
2015,MADRID,466920,21718,Amarillo
2015,MADRID,894380,125323,Amarillo
2015,MADRID,68520,2502,Amarillo
2015,MADRID,1081700,47594,Amarillo
2015,MADRID,2074240,84360,Amarillo
2015,MADRID,119940,3221,Amarillo
2015,MADRID,27140,689,Amarillo
2015,MADRID,1156100,80483,Amarillo
2015,MADRID,91520,4037,Amarillo
2015,MADRID,10260,493,Amarillo
2015,MADRID,954140,40781,Amarillo
2015,MADRID,414160,18241,Amarillo
2015,MADRID,152440,8516,Amarillo
2015,MADRID,238860,19092,Amarillo
2015,MADRID,1704442,83329,Amarillo
2015,MADRID,58120,2445,Amarillo
2015,MADRID,60800,3957,Amarillo
2015,MADRID,200840,8482,Amarillo
2015,MADRID,3490020,126878,Amarillo
2015,MADRID,37660,4195,Amarillo
2015,MADRID,81080,7739,Amarillo
2015,MADRID,345940,22838,Amarillo
2015,MADRID,169280,7939,Amarillo
2015,MADRID,787440,42546,Amarillo
2015,MADRID,37240,1475,Amarillo
2015,MADRID,18780,804,Amarillo
2015,MADRID,325320,12058,Amarillo
2015,MADRID,1001300,72265,Amarillo
2015,MADRID,127380,3689,Amarillo
2015,MADRID,141620,12334,Amarillo
2015,MADRID,54980,6506,Amarillo
2015,MADRID,79380,3447,Amarillo
2015,MADRID,314120,11916,Amarillo
2015,MADRID,650660,18827,Amarillo
2015,MADRID,212560,16730,Amarillo
2015,MADRID,533940,26911,Amarillo
2015,MADRID,88840,3949,Amarillo
2015,MADRID,510800,21341,Amarillo
2015,MADRID,135100,5469,Amarillo
2015,MADRID,744520,25000,Amarillo
2015,MADRID,872690,35678,Amarillo
2015,MADRID,368570,26993,Amarillo
2015,MADRID,105280,4118,Amarillo
2015,MADRID,119320,8055,Amarillo
2015,MADRID,140820,7174,Amarillo
2015,MADRID,287310,14051,Amarillo
2015,NAVARRA,653620,31932,Amarillo
2015,NAVARRA,7920,865,Amarillo
2015,NAVARRA,424200,21828,Amarillo
2015,NAVARRA,7745519,359404,Amarillo
2015,NAVARRA,114773,5520,Amarillo
2015,NAVARRA,57158,2550,Amarillo
2015,NAVARRA,1460139,87254,Amarillo
2015,NAVARRA,431366,26701,Amarillo
2015,NAVARRA,122990,6501,Amarillo
2015,NAVARRA,37639,3143,Amarillo
2015,NAVARRA,491170,20504,Amarillo
2015,NAVARRA,129673,9706,Amarillo
2015,NAVARRA,185974,11281,Amarillo
2015,PAIS VASCO,27720,994,Amarillo
2015,PAIS VASCO,152640,5535,Amarillo
2015,PAIS VASCO,288728,14580,Amarillo
2015,PAIS VASCO,1133570,100080,Amarillo
2015,PAIS VASCO,4698140,346574,Amarillo
2015,PAIS VASCO,381399,29351,Amarillo
2015,PAIS VASCO,952820,79544,Amarillo
2015,PAIS VASCO,558460,19601,Amarillo
2015,PAIS VASCO,162240,6007,Amarillo
2015,PAIS VASCO,317940,9970,Amarillo
2015,PAIS VASCO,308100,13437,Amarillo
2015,PAIS VASCO,667592,47117,Amarillo
2015,PAIS VASCO,101130,4952,Amarillo
2015,PAIS VASCO,258680,6167,Amarillo
2015,PAIS VASCO,3999120,242082,Amarillo
2015,PAIS VASCO,201379,9926,Amarillo
2015,PAIS VASCO,327542,16144,Amarillo
2015,PAIS VASCO,310790,18428,Amarillo
2015,PAIS VASCO,143600,8851,Amarillo
2015,PAIS VASCO,68900,3032,Amarillo
2015,PAIS VASCO,181859,11282,Amarillo
2015,PAIS VASCO,177060,7538,Amarillo
2015,PAIS VASCO,2104500,62808,Amarillo
2015,PAIS VASCO,7549887,530622,Amarillo
2015,PAIS VASCO,949429,72980,Amarillo
2015,PAIS VASCO,5929310,252127,Amarillo
2015,PAIS VASCO,1956469,69628,Amarillo
2015,PAIS VASCO,1995110,61258,Amarillo
2015,PAIS VASCO,1297840,78089,Amarillo
2015,PAIS VASCO,961400,43083,Amarillo
2015,PAIS VASCO,577169,17196,Amarillo
2015,REGION DE MURCIA,33640,6435,Amarillo
2015,REGION DE MURCIA,237120,13086,Amarillo
2015,REGION DE MURCIA,3860,1383,Amarillo
2015,REGION DE MURCIA,218420,40907,Amarillo
2015,REGION DE MURCIA,91240,9593,Amarillo
2015,REGION DE MURCIA,144640,21298,Amarillo
2015,REGION DE MURCIA,154300,18570,Amarillo
2015,REGION DE MURCIA,74060,11112,Amarillo
2015,REGION DE MURCIA,51100,6477,Amarillo
2015,REGION DE MURCIA,78680,12061,Amarillo
2015,REGION DE MURCIA,111120,10527,Amarillo
2015,REGION DE MURCIA,237220,26280,Amarillo
2015,REGION DE MURCIA,2212040,216451,Amarillo
2015,REGION DE MURCIA,170540,15955,Amarillo
2015,REGION DE MURCIA,112180,11035,Amarillo
2015,REGION DE MURCIA,357420,35064,Amarillo
2015,REGION DE MURCIA,49780,9714,Amarillo
2015,REGION DE MURCIA,67460,16338,Amarillo
2015,REGION DE MURCIA,85700,25476,Amarillo
2015,REGION DE MURCIA,117800,19452,Amarillo
2015,REGION DE MURCIA,211510,21404,Amarillo
2015,REGION DE MURCIA,9380,4900,Amarillo
2015,REGION DE MURCIA,418730,91759,Amarillo
2015,REGION DE MURCIA,58140,6948,Amarillo
2015,REGION DE MURCIA,105380,15735,Amarillo
2015,REGION DE MURCIA,200520,32718,Amarillo
2015,REGION DE MURCIA,895930,68775,Amarillo
2015,REGION DE MURCIA,114520,8219,Amarillo
2015,REGION DE MURCIA,109500,17008,Amarillo
2015,REGION DE MURCIA,4716560,439712,Amarillo
2015,REGION DE MURCIA,3280,518,Amarillo
2015,REGION DE MURCIA,95420,14610,Amarillo
2015,REGION DE MURCIA,5639,1398,Amarillo
2015,REGION DE MURCIA,235480,31988,Amarillo
2015,REGION DE MURCIA,204360,24091,Amarillo
2015,REGION DE MURCIA,201700,15860,Amarillo
2015,REGION DE MURCIA,403920,34151,Amarillo
2015,REGION DE MURCIA,215980,30669,Amarillo
2015,REGION DE MURCIA,5369,912,Amarillo
2015,REGION DE MURCIA,8092,2444,Amarillo
2015,REGION DE MURCIA,383010,34130,Amarillo
2015,REGION DE MURCIA,168220,34632,Amarillo
2016,ANDALUCIA,2072100,212876,Amarillo
2016,ANDALUCIA,148550,23254,Amarillo
2016,ANDALUCIA,79732,16514,Amarillo
2016,ANDALUCIA,1432010,194202,Amarillo
2016,ANDALUCIA,254980,31193,Amarillo
2016,ANDALUCIA,44900,22808,Amarillo
2016,ANDALUCIA,709640,66598,Amarillo
2016,ANDALUCIA,191790,14324,Amarillo
2016,ANDALUCIA,399560,20837,Amarillo
2016,ANDALUCIA,169680,19164,Amarillo
2016,ANDALUCIA,644220,82777,Amarillo
2016,ANDALUCIA,147760,19062,Amarillo
2016,ANDALUCIA,199920,22136,Amarillo
2016,ANDALUCIA,14020,1359,Amarillo
2016,ANDALUCIA,1485380,120468,Amarillo
2016,ANDALUCIA,1116320,131317,Amarillo
2016,ANDALUCIA,45178,4946,Amarillo
2016,ANDALUCIA,44880,8694,Amarillo
2016,ANDALUCIA,76886,12508,Amarillo
2016,ANDALUCIA,3174280,235800,Amarillo
2016,ANDALUCIA,989450,146318,Amarillo
2016,ANDALUCIA,823385,115395,Amarillo
2016,ANDALUCIA,595860,27449,Amarillo
2016,ANDALUCIA,323190,27675,Amarillo
2016,ANDALUCIA,167100,38157,Amarillo
2016,ANDALUCIA,14200,3046,Amarillo
2016,ANDALUCIA,45280,11749,Amarillo
2016,ANDALUCIA,215068,21383,Amarillo
2016,ANDALUCIA,17760,7088,Amarillo
2016,ANDALUCIA,463880,23419,Amarillo
2016,ANDALUCIA,610537,60777,Amarillo
2016,ANDALUCIA,5064648,569130,Amarillo
2016,ANDALUCIA,110320,28056,Amarillo
2016,ANDALUCIA,191260,21522,Amarillo
2016,ANDALUCIA,16800,5585,Amarillo
2016,ANDALUCIA,550110,41509,Amarillo
2016,ANDALUCIA,497650,90623,Amarillo
2016,ANDALUCIA,607180,29123,Amarillo
2016,ANDALUCIA,1573850,96131,Amarillo
2016,ANDALUCIA,1040,4427,Amarillo
2016,ANDALUCIA,63520,8832,Amarillo
2016,ANDALUCIA,612780,67433,Amarillo
2016,ANDALUCIA,92140,7072,Amarillo
2016,ANDALUCIA,398690,52558,Amarillo
2016,ANDALUCIA,84800,12766,Amarillo
2016,ANDALUCIA,66280,12812,Amarillo
2016,ANDALUCIA,200050,24278,Amarillo
2016,ANDALUCIA,993539,148167,Amarillo
2016,ANDALUCIA,672120,76155,Amarillo
2016,ANDALUCIA,432840,67000,Amarillo
2016,ANDALUCIA,7587345,528599,Amarillo
2016,ANDALUCIA,861258,163318,Amarillo
2016,ANDALUCIA,156800,30358,Amarillo
2016,ANDALUCIA,330769,50692,Amarillo
2016,ANDALUCIA,444420,30167,Amarillo
2016,ANDALUCIA,4828500,372204,Amarillo
2016,ANDALUCIA,849230,88335,Amarillo
2016,ANDALUCIA,3756572,575519,Amarillo
2016,ANDALUCIA,1795675,180054,Amarillo
2016,ANDALUCIA,169120,20563,Amarillo
2016,ANDALUCIA,6147900,693878,Amarillo
2016,ANDALUCIA,886960,107590,Amarillo
2016,ANDALUCIA,202600,24465,Amarillo
2016,ANDALUCIA,2432139,262331,Amarillo
2016,ANDALUCIA,1336840,145399,Amarillo
2016,ANDALUCIA,1042040,86822,Amarillo
2016,ANDALUCIA,2244660,265639,Amarillo
2016,ANDALUCIA,411200,60899,Amarillo
2016,ANDALUCIA,9737821,459899,Amarillo
2016,ANDALUCIA,1270600,254220,Amarillo
2016,ANDALUCIA,6412328,538775,Amarillo
2016,ARAGON,250720,16230,Amarillo
2016,ARAGON,336800,19724,Amarillo
2016,ARAGON,24800,2348,Amarillo
2016,ARAGON,56380,4594,Amarillo
2016,ARAGON,195300,13088,Amarillo
2016,ARAGON,280895,17260,Amarillo
2016,ARAGON,203720,18430,Amarillo
2016,ARAGON,49780,2793,Amarillo
2016,ARAGON,8877000,664953,Amarillo
2016,ARAGON,132000,10743,Amarillo
2016,ARAGON,179480,14908,Amarillo
2016,ARAGON,17960,3638,Amarillo
2016,ARAGON,253280,14346,Amarillo
2016,ARAGON,154640,10352,Amarillo
2016,ARAGON,51840,5901,Amarillo
2016,ARAGON,268584,18516,Amarillo
2016,ARAGON,210865,12376,Amarillo
2016,ARAGON,254820,19566,Amarillo
2016,ARAGON,156600,8385,Amarillo
2016,ARAGON,102909,7154,Amarillo
2016,ARAGON,337130,23925,Amarillo
2016,ARAGON,213560,14258,Amarillo
2016,ARAGON,292280,28763,Amarillo
2016,ARAGON,177440,18638,Amarillo
2016,ARAGON,336540,27141,Amarillo
2016,ARAGON,95240,8964,Amarillo
2016,ARAGON,364359,31108,Amarillo
2016,ARAGON,62299,7082,Amarillo
2016,ARAGON,150620,13180,Amarillo
2016,ARAGON,344920,24619,Amarillo
2016,ARAGON,78660,6619,Amarillo
2016,ARAGON,112915,6719,Amarillo
2016,ARAGON,148320,12980,Amarillo
2016,ARAGON,1996129,86564,Amarillo
2016,ARAGON,569100,70672,Amarillo
2016,ARAGON,217680,22033,Amarillo
2016,ARAGON,121660,11563,Amarillo
2016,ARAGON,189779,15485,Amarillo
2016,ASTURIAS,2732515,221870,Amarillo
2016,ASTURIAS,8134525,829359,Amarillo
2016,BALEARES,276010,11528,Amarillo
2016,BALEARES,226700,11093,Amarillo
2016,BALEARES,390860,7381,Amarillo
2016,BALEARES,17623,137,Amarillo
2016,BALEARES,174060,4922,Amarillo
2016,BALEARES,2175,196,Amarillo
2016,BALEARES,131340,17879,Amarillo
2016,BALEARES,8960,319,Amarillo
2016,BALEARES,241360,6706,Amarillo
2016,BALEARES,1102060,50328,Amarillo
2016,BALEARES,141640,9892,Amarillo
2016,BALEARES,356800,11419,Amarillo
2016,BALEARES,4500,415,Amarillo
2016,BALEARES,92560,10157,Amarillo
2016,BALEARES,4800,409,Amarillo
2016,BALEARES,116580,20193,Amarillo
2016,BALEARES,456926,40170,Amarillo
2016,BALEARES,172660,20840,Amarillo
2016,BALEARES,286130,3921,Amarillo
2016,BALEARES,5539790,400578,Amarillo
2016,BALEARES,332400,16115,Amarillo
2016,BALEARES,65960,2018,Amarillo
2016,BALEARES,42160,7404,Amarillo
2016,BALEARES,782000,8146,Amarillo
2016,BALEARES,170600,6808,Amarillo
2016,BALEARES,152260,6600,Amarillo
2016,BALEARES,57340,2927,Amarillo
2016,BALEARES,345480,11448,Amarillo
2016,BALEARES,272580,13648,Amarillo
2016,BALEARES,68580,1169,Amarillo
2016,BALEARES,822539,79222,Amarillo
2016,BALEARES,555368,49975,Amarillo
2016,BALEARES,439100,11878,Amarillo
2016,BALEARES,1339120,37221,Amarillo
2016,BALEARES,1216180,38068,Amarillo
2016,BALEARES,1892600,92347,Amarillo
2016,BALEARES,211290,23631,Amarillo
2016,BALEARES,75240,5871,Amarillo
2016,BALEARES,1062770,25674,Amarillo
2016,BALEARES,1157730,35811,Amarillo
2016,CANARIAS,62300,7668,Amarillo
2016,CANARIAS,66420,7327,Amarillo
2016,CANARIAS,628620,45405,Amarillo
2016,CANARIAS,113740,5617,Amarillo
2016,CANARIAS,22717,5499,Amarillo
2016,CANARIAS,826279,79927,Amarillo
2016,CANARIAS,539040,37053,Amarillo
2016,CANARIAS,24701,4858,Amarillo
2016,CANARIAS,146640,26490,Amarillo
2016,CANARIAS,94250,17277,Amarillo
2016,CANARIAS,9950,2820,Amarillo
2016,CANARIAS,103680,7486,Amarillo
2016,CANARIAS,416740,44845,Amarillo
2016,CANARIAS,166620,20373,Amarillo
2016,CANARIAS,290640,24235,Amarillo
2016,CANARIAS,92938,18776,Amarillo
2016,CANARIAS,96117,22659,Amarillo
2016,CANARIAS,25760,7969,Amarillo
2016,CANARIAS,217180,41317,Amarillo
2016,CANARIAS,3275960,379766,Amarillo
2016,CANARIAS,231926,36275,Amarillo
2016,CANARIAS,25086,4804,Amarillo
2016,CANARIAS,127140,22277,Amarillo
2016,CANARIAS,164080,7845,Amarillo
2016,CANARIAS,343158,29412,Amarillo
2016,CANARIAS,502480,54931,Amarillo
2016,CANARIAS,1074550,152843,Amarillo
2016,CANARIAS,114140,17090,Amarillo
2016,CANARIAS,48835,8590,Amarillo
2016,CANARIAS,148600,18582,Amarillo
2016,CANARIAS,1451480,203810,Amarillo
2016,CANARIAS,149540,13890,Amarillo
2016,CANARIAS,58538,10690,Amarillo
2016,CANARIAS,75973,11107,Amarillo
2016,CANARIAS,1196400,102078,Amarillo
2016,CANARIAS,144000,12499,Amarillo
2016,CANARIAS,56780,4222,Amarillo
2016,CANARIAS,61280,9275,Amarillo
2016,CANARIAS,4153,1671,Amarillo
2016,CANARIAS,707230,107367,Amarillo
2016,CANARIAS,583140,82345,Amarillo
2016,CANARIAS,1147220,143207,Amarillo
2016,CANARIAS,76020,10587,Amarillo
2016,CANARIAS,22240,7664,Amarillo
2016,CANARIAS,382363,64846,Amarillo
2016,CANARIAS,2030900,129620,Amarillo
2016,CANARIAS,43552,10391,Amarillo
2016,CANTABRIA,371960,30766,Amarillo
2016,CANTABRIA,55560,3780,Amarillo
2016,CANTABRIA,1905320,173957,Amarillo
2016,CANTABRIA,617920,53496,Amarillo
2016,CANTABRIA,231330,18297,Amarillo
2016,CANTABRIA,1874468,260964,Amarillo
2016,CANTABRIA,389940,43848,Amarillo
2016,CASTILLA Y LEON,644640,32880,Amarillo
2016,CASTILLA Y LEON,128820,8172,Amarillo
2016,CASTILLA Y LEON,80440,11387,Amarillo
2016,CASTILLA Y LEON,18720,1947,Amarillo
2016,CASTILLA Y LEON,2656100,177100,Amarillo
2016,CASTILLA Y LEON,1712,828,Amarillo
2016,CASTILLA Y LEON,46820,2426,Amarillo
2016,CASTILLA Y LEON,50660,1999,Amarillo
2016,CASTILLA Y LEON,59590,5066,Amarillo
2016,CASTILLA Y LEON,16880,4818,Amarillo
2016,CASTILLA Y LEON,8170,1457,Amarillo
2016,CASTILLA Y LEON,66240,10443,Amarillo
2016,CASTILLA Y LEON,18720,3522,Amarillo
2016,CASTILLA Y LEON,13440,4302,Amarillo
2016,CASTILLA Y LEON,1562520,127817,Amarillo
2016,CASTILLA Y LEON,13940,1805,Amarillo
2016,CASTILLA Y LEON,4320,1345,Amarillo
2016,CASTILLA Y LEON,390540,36173,Amarillo
2016,CASTILLA Y LEON,6180,892,Amarillo
2016,CASTILLA Y LEON,981,426,Amarillo
2016,CASTILLA Y LEON,2195,1090,Amarillo
2016,CASTILLA Y LEON,1175640,79595,Amarillo
2016,CASTILLA Y LEON,559180,66884,Amarillo
2016,CASTILLA Y LEON,9540,715,Amarillo
2016,CASTILLA Y LEON,1858120,146438,Amarillo
2016,CASTILLA Y LEON,258280,31745,Amarillo
2016,CASTILLA Y LEON,44220,5403,Amarillo
2016,CASTILLA Y LEON,159900,14970,Amarillo
2016,CASTILLA Y LEON,46240,2006,Amarillo
2016,CASTILLA Y LEON,79180,4826,Amarillo
2016,CASTILLA Y LEON,854240,52728,Amarillo
2016,CASTILLA Y LEON,500740,39168,Amarillo
2016,CASTILLA Y LEON,29900,3380,Amarillo
2016,CASTILLA Y LEON,135360,7435,Amarillo
2016,CASTILLA Y LEON,2120,905,Amarillo
2016,CASTILLA Y LEON,19552,9509,Amarillo
2016,CASTILLA Y LEON,4160,1029,Amarillo
2016,CASTILLA Y LEON,225100,18615,Amarillo
2016,CASTILLA Y LEON,17000,2074,Amarillo
2016,CASTILLA Y LEON,567360,63831,Amarillo
2016,CASTILLA Y LEON,1128640,58358,Amarillo
2016,CASTILLA Y LEON,1206550,90838,Amarillo
2016,CASTILLA Y LEON,416839,28000,Amarillo
2016,CASTILLA Y LEON,2198179,212840,Amarillo
2016,CASTILLA Y LEON,384220,60152,Amarillo
2016,CASTILLA Y LEON,537339,80848,Amarillo
2016,CASTILLA Y LEON,834660,87710,Amarillo
2016,CASTILLA Y LEON,99779,9372,Amarillo
2016,CASTILLA Y LEON,403600,76670,Amarillo
2016,CASTILLA Y LEON,352740,28869,Amarillo
2016,CASTILLA Y LEON,1289220,157009,Amarillo
2016,CASTILLA Y LEON,389600,36849,Amarillo
2016,CASTILLA Y LEON,22499,6324,Amarillo
2016,CASTILLA Y LEON,37775,5066,Amarillo
2016,CASTILLA Y LEON,53500,5087,Amarillo
2016,CASTILLA Y LEON,11520,1953,Amarillo
2016,CASTILLA Y LEON,113325,15809,Amarillo
2016,CASTILLA Y LEON,3180,1096,Amarillo
2016,CASTILLA Y LEON,27960,5441,Amarillo
2016,CASTILLA Y LEON,21880,2410,Amarillo
2016,CASTILLA Y LEON,2330,467,Amarillo
2016,CASTILLA Y LEON,294599,17446,Amarillo
2016,CASTILLA Y LEON,27339,6387,Amarillo
2016,CASTILLA Y LEON,17660,3236,Amarillo
2016,CASTILLA Y LEON,91400,20354,Amarillo
2016,CASTILLA Y LEON,38559,5271,Amarillo
2016,CASTILLA Y LEON,21520,2334,Amarillo
2016,CASTILLA Y LEON,21480,5254,Amarillo
2016,CASTILLA Y LEON,170419,14856,Amarillo
2016,CASTILLA Y LEON,31140,3745,Amarillo
2016,CASTILLA Y LEON,8980,1332,Amarillo
2016,CASTILLA Y LEON,20560,4272,Amarillo
2016,CASTILLA Y LEON,95840,9577,Amarillo
2016,CASTILLA Y LEON,66139,12887,Amarillo
2016,CASTILLA-LA MANCHA,790760,83391,Amarillo
2016,CASTILLA-LA MANCHA,626740,50035,Amarillo
2016,CASTILLA-LA MANCHA,715060,85150,Amarillo
2016,CASTILLA-LA MANCHA,643480,83226,Amarillo
2016,CASTILLA-LA MANCHA,3511126,314855,Amarillo
2016,CASTILLA-LA MANCHA,3776580,394580,Amarillo
2016,CASTILLA-LA MANCHA,7360,468,Amarillo
2016,CASTILLA-LA MANCHA,280,28,Amarillo
2016,CASTILLA-LA MANCHA,11100,3468,Amarillo
2016,CASTILLA-LA MANCHA,18100,2579,Amarillo
2016,CASTILLA-LA MANCHA,12840,1605,Amarillo
2016,CASTILLA-LA MANCHA,24320,4648,Amarillo
2016,CASTILLA-LA MANCHA,31260,2602,Amarillo
2016,CASTILLA-LA MANCHA,28720,3044,Amarillo
2016,CASTILLA-LA MANCHA,14880,954,Amarillo
2016,CASTILLA-LA MANCHA,7240,828,Amarillo
2016,CASTILLA-LA MANCHA,295600,20356,Amarillo
2016,CASTILLA-LA MANCHA,30900,3764,Amarillo
2016,CASTILLA-LA MANCHA,48139,5378,Amarillo
2016,CASTILLA-LA MANCHA,10159,802,Amarillo
2016,CASTILLA-LA MANCHA,20139,3394,Amarillo
2016,CASTILLA-LA MANCHA,74260,9130,Amarillo
2016,CASTILLA-LA MANCHA,11299,1441,Amarillo
2016,CASTILLA-LA MANCHA,10880,3273,Amarillo
2016,CASTILLA-LA MANCHA,10220,1148,Amarillo
2016,CASTILLA-LA MANCHA,25180,3977,Amarillo
2016,CASTILLA-LA MANCHA,3148050,473650,Amarillo
2016,CASTILLA-LA MANCHA,2168377,195795,Amarillo
2016,CASTILLA-LA MANCHA,1681620,173044,Amarillo
2016,CASTILLA-LA MANCHA,996200,80174,Amarillo
2016,CATALUÑA,127140,6887,Amarillo
2016,CATALUÑA,21120,2120,Amarillo
2016,CATALUÑA,239980,12681,Amarillo
2016,CATALUÑA,135700,7741,Amarillo
2016,CATALUÑA,319080,16433,Amarillo
2016,CATALUÑA,184440,6049,Amarillo
2016,CATALUÑA,182660,9660,Amarillo
2016,CATALUÑA,88580,6297,Amarillo
2016,CATALUÑA,389640,15289,Amarillo
2016,CATALUÑA,296380,11978,Amarillo
2016,CATALUÑA,31230,1517,Amarillo
2016,CATALUÑA,211079,5665,Amarillo
2016,CATALUÑA,21340,1682,Amarillo
2016,CATALUÑA,585980,21701,Amarillo
2016,CATALUÑA,647760,45626,Amarillo
2016,CATALUÑA,78800,4005,Amarillo
2016,CATALUÑA,187440,17652,Amarillo
2016,CATALUÑA,38580,3623,Amarillo
2016,CATALUÑA,1976600,215654,Amarillo
2016,CATALUÑA,93680,13502,Amarillo
2016,CATALUÑA,347180,32545,Amarillo
2016,CATALUÑA,20704930,1604555,Amarillo
2016,CATALUÑA,80280,6670,Amarillo
2016,CATALUÑA,662800,39132,Amarillo
2016,CATALUÑA,118300,4522,Amarillo
2016,CATALUÑA,138940,7250,Amarillo
2016,CATALUÑA,53730,2839,Amarillo
2016,CATALUÑA,62360,3426,Amarillo
2016,CATALUÑA,64160,2717,Amarillo
2016,CATALUÑA,559179,18226,Amarillo
2016,CATALUÑA,1193270,32915,Amarillo
2016,CATALUÑA,465060,14177,Amarillo
2016,CATALUÑA,246720,10589,Amarillo
2016,CATALUÑA,242820,23442,Amarillo
2016,CATALUÑA,753640,63891,Amarillo
2016,CATALUÑA,352939,10869,Amarillo
2016,CATALUÑA,182770,5155,Amarillo
2016,CATALUÑA,764640,57413,Amarillo
2016,CATALUÑA,119000,8851,Amarillo
2016,CATALUÑA,1015220,86376,Amarillo
2016,CATALUÑA,226280,11883,Amarillo
2016,CATALUÑA,65400,2897,Amarillo
2016,CATALUÑA,835620,63014,Amarillo
2016,CATALUÑA,605910,45346,Amarillo
2016,CATALUÑA,22549,1225,Amarillo
2016,CATALUÑA,53600,1705,Amarillo
2016,CATALUÑA,458480,46405,Amarillo
